slug,line,anchor,url,classification,status,final_url,method,error
heaven-hell-eternity,561,What Does the Bible Teach About Eternal Conscious Torment?,https://www.9marks.org/article/what-does-the-bible-teach-about-eternal-conscious-torment/,unreachable,,,,timeout
heaven-hell-eternity,569,The Last Things,https://www.firstthings.com/articles/2019/01/the-last-things,broken,404,https://firstthings.com/articles/2019/01/the-last-things,HEAD,
heaven-hell-eternity,577,Eschatology and Ethics: Why the Last Things Matter for How We Live,https://www.ligonier.org/learn/articles/eschatology-and-ethics,broken,404,https://learn.ligonier.org/articles/eschatology-and-ethics,HEAD,
israel-and-prophecy,438,What Is Dispensationalism? (TGC),https://www.thegospelcoalition.org/blogs/justin-taylor/eschatology-series-what-is-dispensationalism/,live,200,https://www.thegospelcoalition.org/blogs/justin-taylor/,HEAD,
israel-and-prophecy,439,Israelology: The Missing Link in Christian Theology (Michael Vlach),https://www.amazon.com/Israelology-Missing-Link-Christian-Theology/dp/188033401X,live,200,https://www.amazon.com/Israelology-Missing-Link-Christian-Theology/dp/188033401X,HEAD,
israel-and-prophecy,449,"Israel, Palestinians, and the Promised Land (John Piper)",https://www.desiringgod.org/articles/israel-palestinians-and-the-promise-land,broken,403,https://www.desiringgod.org/articles/israel-palestinians-and-the-promise-land,GET,
israel-and-prophecy,450,Whose Promised Land? (Gary M. Burge),https://www.amazon.com/Whose-Promised-Land-God-Claim/dp/0801065232,live,200,https://www.amazon.com/Whose-Promised-Land-God-Claim/dp/0801065232,HEAD,
israel-and-prophecy,460,Israel and American Evangelicals (TGC News),https://www.thegospelcoalition.org/article/israel-evangelicals/,broken,404,https://www.thegospelcoalition.org/article/israel-evangelicals/,HEAD,
israel-and-prophecy,461,Israel at 70: Where Do Evangelicals Stand? (Christianity Today),https://www.christianitytoday.com/ct/2019/may-web-only/israel-70-years-evangelical.html,broken,404,https://www.christianitytoday.com/ct/2019/may-web-only/israel-70-years-evangelical.html,HEAD,
israel-and-prophecy,486,"Israel, Palestinians, and the Promised Land",https://www.desiringgod.org/articles/israel-palestinians-and-the-promise-land,broken,403,https://www.desiringgod.org/articles/israel-palestinians-and-the-promise-land,GET,
israel-and-prophecy,494,What Is Dispensationalism?,https://www.thegospelcoalition.org/blogs/justin-taylor/eschatology-series-what-is-dispensationalism/,live,200,https://www.thegospelcoalition.org/blogs/justin-taylor/,HEAD,
israel-and-prophecy,502,Israel at 70: Where Do Evangelicals Stand?,https://www.christianitytoday.com/ct/2019/may-web-only/israel-70-years-evangelical.html,broken,404,https://www.christianitytoday.com/ct/2019/may-web-only/israel-70-years-evangelical.html,HEAD,
israel-and-prophecy,510,Israel and American Evangelicals,https://www.thegospelcoalition.org/article/israel-evangelicals/,broken,404,https://www.thegospelcoalition.org/article/israel-evangelicals/,HEAD,
israel-and-prophecy,518,Whose Promised Land?,https://www.amazon.com/Whose-Promised-Land-God-Claim/dp/0801065232,live,200,https://www.amazon.com/Whose-Promised-Land-God-Claim/dp/0801065232,HEAD,
israel-and-prophecy,526,What Reformed Theology Teaches About Israel,https://www.thegospelcoalition.org/article/what-reformed-theology-teaches-about-israel/,broken,404,https://www.thegospelcoalition.org/article/what-reformed-theology-teaches-about-israel/,HEAD,
israel-and-prophecy,534,What About Israel and the Middle East?,https://www.crossway.org/articles/what-about-israel-and-the-middle-east/,broken,404,https://www.crossway.org/articles/what-about-israel-and-the-middle-east/,HEAD,
israel-and-prophecy,542,How Evangelicals Lost the Plot on Israel,https://www.christianitytoday.com/ct/2018/december/how-evangelicals-lost-the-plot-on-israel.html,broken,404,https://www.christianitytoday.com/ct/2018/december/how-evangelicals-lost-the-plot-on-israel.html,HEAD,
israel-and-prophecy,550,"Dispensationalism, Old Testament Covenants, and Israel",https://www.desiringgod.org/interviews/dispensationalism-old-testament-covenants-and-israel,broken,403,https://www.desiringgod.org/interviews/dispensationalism-old-testament-covenants-and-israel,GET,
israel-and-prophecy,558,How to Think Biblically About Israel and Palestine,https://www.thegospelcoalition.org/blogs/justin-taylor/how-to-think-biblically-about-israel-and-palestine/,live,200,https://www.thegospelcoalition.org/blogs/justin-taylor/,HEAD,
justification-by-faith,456,Justification — TGC Essay,https://www.thegospelcoalition.org/essay/justification/,live,200,https://www.thegospelcoalition.org/essay/justification-and-the-protestant-reformation/,HEAD,
justification-by-faith,457,The Doctrine of Justification — Desiring God,https://www.desiringgod.org/messages/the-doctrine-of-justification-by-faith,broken,403,https://www.desiringgod.org/messages/the-doctrine-of-justification-by-faith,GET,
justification-by-faith,467,Justification &amp; the New Perspective — TGC,https://www.thegospelcoalition.org/essay/justification-new-perspective-paul/,live,200,https://www.thegospelcoalition.org/essay/justification-new-perspective-paul/,HEAD,
justification-by-faith,468,What Is the NPP? — Crossway,https://www.crossway.org/articles/what-is-the-new-perspective-on-paul/,broken,404,https://www.crossway.org/articles/what-is-the-new-perspective-on-paul/,HEAD,
justification-by-faith,478,A Systematic Theology — Crossway,https://www.crossway.org/articles/a-systematic-theology-of-justification/,live,200,https://www.crossway.org/articles/a-systematic-theology-of-justification/,HEAD,
justification-by-faith,479,Justification — 9Marks,https://www.9marks.org/article/justification/,broken,404,https://www.9marks.org/article/justification/,HEAD,
justification-by-faith,505,The Doctrine of Justification,https://www.thegospelcoalition.org/essay/the-doctrine-of-justification/,live,200,https://www.thegospelcoalition.org/essay/the-doctrine-of-justification/,HEAD,
justification-by-faith,513,The Doctrine of Justification by Faith,https://www.desiringgod.org/messages/the-doctrine-of-justification-by-faith,broken,403,https://www.desiringgod.org/messages/the-doctrine-of-justification-by-faith,GET,
justification-by-faith,521,Justification and the New Perspective on Paul,https://www.thegospelcoalition.org/essay/justification-new-perspective-paul/,live,200,https://www.thegospelcoalition.org/essay/justification-new-perspective-paul/,HEAD,
justification-by-faith,529,10 Things You Should Know About Justification by Faith,https://www.crossway.org/articles/10-things-you-should-know-about-justification-by-faith/,live,200,https://www.crossway.org/articles/10-things-you-should-know-about-justification-by-faith/,HEAD,
justification-by-faith,537,What Are Justification and Sanctification?,https://www.ligonier.org/learn/articles/what-are-justification-and-sanctification,live,200,https://learn.ligonier.org/articles/what-are-justification-and-sanctification,HEAD,
justification-by-faith,545,Interview with N.T. Wright: Responding to Piper on Justification,https://www.thegospelcoalition.org/blogs/trevin-wax/interview-with-nt-wright-responding-to-piper-on-justification/,live,200,https://www.thegospelcoalition.org/blogs/trevin-wax/interview-with-nt-wright-responding-to-piper-on-justification/,HEAD,
justification-by-faith,553,Does God Really Save Us by Faith Alone?,https://www.desiringgod.org/articles/does-god-really-save-us-by-faith-alone,broken,403,https://www.desiringgod.org/articles/does-god-really-save-us-by-faith-alone,GET,
justification-by-faith,561,How Do Justification and Sanctification Differ?,https://learn.ligonier.org/articles/how-do-justification-and-sanctification-differ,broken,404,https://learn.ligonier.org/articles/how-do-justification-and-sanctification-differ,HEAD,
justification-by-faith,569,Views of Justification—Two Differing Gospels,https://www.crossway.org/articles/views-of-justificatione28094two-differing-gospels/,live,200,https://www.crossway.org/articles/views-of-justificatione28094two-differing-gospels/,HEAD,
justification-by-faith,577,Justification,https://www.9marks.org/article/justification/,broken,404,https://www.9marks.org/article/justification/,HEAD,
local-church,456,Twelve Reasons Why Membership Matters,https://www.9marks.org/article/journaltwelve-reasons-why-membership-matters/,live,200,https://www.9marks.org/article/journaltwelve-reasons-why-membership-matters/,HEAD,
local-church,457,Why the Local Church Is Essential,https://www.thegospelcoalition.org/article/why-the-local-church-is-more-important/,broken,404,https://www.thegospelcoalition.org/article/why-the-local-church-is-more-important/,HEAD,
local-church,467,Why Join a Church?,https://www.desiringgod.org/articles/why-join-a-church,broken,403,https://www.desiringgod.org/articles/why-join-a-church,GET,
local-church,468,Why Belonging to a Church Is Essential,https://www.erlc.com/resource/why-belonging-to-a-church-is-essential-for-a-christian/,broken,403,https://www.erlc.com/resource/why-belonging-to-a-church-is-essential-for-a-christian/,GET,
local-church,478,Ancient Missional Practices for Modern Renewal,https://mereorthodoxy.com/ancient-missional-practices-for-modern-renewal/,live,200,https://mereorthodoxy.com/ancient-missional-practices-for-modern-renewal,HEAD,
local-church,479,The Message of Mission: Lesslie Newbigin,https://mereorthodoxy.com/the-message-of-mission-leslie-newbigin-on-the-mission-of-the-church/,live,200,https://mereorthodoxy.com/the-message-of-mission-leslie-newbigin-on-the-mission-of-the-church,HEAD,
local-church,505,Book Review: The Great Dechurching,https://www.9marks.org/review/book-review-the-great-dechurching-by-jim-davis-michael-graham/,unreachable,,,,timeout
local-church,513,Twelve Reasons Why Membership Matters,https://www.9marks.org/article/journaltwelve-reasons-why-membership-matters/,live,200,https://www.9marks.org/article/journaltwelve-reasons-why-membership-matters/,HEAD,
local-church,521,10 Things You Should Know About Church Membership,https://www.crossway.org/articles/10-things-you-should-know-about-church-membership/,live,200,https://www.crossway.org/articles/10-things-you-should-know-about-church-membership/,HEAD,
local-church,529,Will Membership Make a Difference? The Vital Joys of Joining a Church,https://www.desiringgod.org/articles/will-membership-make-a-difference,broken,403,https://www.desiringgod.org/articles/will-membership-make-a-difference,GET,
local-church,537,Why Belonging to a Church Is Essential for a Christian,https://www.erlc.com/resource/why-belonging-to-a-church-is-essential-for-a-christian/,broken,403,https://www.erlc.com/resource/why-belonging-to-a-church-is-essential-for-a-christian/,GET,
local-church,545,3 Ways Church Membership Challenges Our Individualism,https://www.erlc.com/research/3-ways-church-membership-challenges-our-individualism/,broken,403,https://www.erlc.com/research/3-ways-church-membership-challenges-our-individualism/,GET,
local-church,553,"The Great Dechurching: Who's Leaving, Why Are They Going, and What Will It Take to Bring Them Back?",https://www.thegospelcoalition.org/themelios/review/the-great-dechurching-whos-leaving-why-are-they-going-and-what-will-it-take-to-bring-them-back/,live,200,https://www.thegospelcoalition.org/themelios/review/the-great-dechurching-whos-leaving-why-are-they-going-and-what-will-it-take-to-bring-them-back/,HEAD,
local-church,561,The Message of Mission: Lesslie Newbigin on the Mission of the Church,https://mereorthodoxy.com/the-message-of-mission-leslie-newbigin-on-the-mission-of-the-church/,live,200,https://mereorthodoxy.com/the-message-of-mission-leslie-newbigin-on-the-mission-of-the-church,HEAD,
local-church,569,Ancient Missional Practices for Modern Renewal,https://mereorthodoxy.com/ancient-missional-practices-for-modern-renewal/,live,200,https://mereorthodoxy.com/ancient-missional-practices-for-modern-renewal,HEAD,
local-church,577,Church Membership and Discipline: An Interview with Jonathan Leeman,https://www.crossway.org/articles/church-membership-and-discipline-an-interview-with-jonathan-leeman/,live,200,https://www.crossway.org/articles/church-membership-and-discipline-an-interview-with-jonathan-leeman/,HEAD,
lords-supper,452,Zwingli on the Supper (TGC),https://www.thegospelcoalition.org/article/zwingli-lords-supper/,broken,404,https://www.thegospelcoalition.org/article/zwingli-lords-supper/,HEAD,
lords-supper,452,The Baptist View of the Lord's Supper (9Marks),https://www.9marks.org/article/lords-supper-baptists/,broken,404,https://www.9marks.org/article/lords-supper-baptists/,HEAD,
lords-supper,459,Calvin's Doctrine of the Lord's Supper (Ligonier),https://www.ligonier.org/learn/articles/calvins-doctrine-lords-supper,live,200,https://learn.ligonier.org/articles/calvins-doctrine-lords-supper,HEAD,
lords-supper,459,Why Calvin's View Still Matters (TGC),https://www.thegospelcoalition.org/article/calvin-lords-supper/,broken,404,https://www.thegospelcoalition.org/article/calvin-lords-supper/,HEAD,
lords-supper,466,Luther's View of the Lord's Supper (1517),https://www.1517.org/articles/luthers-view-of-the-lords-supper,broken,404,https://www.1517.org/articles/luthers-view-of-the-lords-supper,HEAD,
lords-supper,466,The Lutheran View Explained (TGC),https://www.thegospelcoalition.org/article/lutheran-sacramental-union/,broken,404,https://www.thegospelcoalition.org/article/lutheran-sacramental-union/,HEAD,
lords-supper,491,The Lord's Supper,https://www.thegospelcoalition.org/essay/lords-supper/,broken,404,https://www.thegospelcoalition.org/essay/lords-supper/,HEAD,
lords-supper,499,4 Views on the Lord's Supper,https://www.thegospelcoalition.org/article/4-views-lords-supper/,broken,404,https://www.thegospelcoalition.org/article/4-views-lords-supper/,HEAD,
lords-supper,507,The Real Presence of Christ at the Lord's Supper,https://www.desiringgod.org/articles/the-real-presence-of-christ-at-the-lords-supper,broken,403,https://www.desiringgod.org/articles/the-real-presence-of-christ-at-the-lords-supper,GET,
lords-supper,515,Why Your Church Should Celebrate Communion More Often,https://www.9marks.org/article/why-your-church-should-celebrate-communion-more-often/,unreachable,,,,timeout
lords-supper,523,What Is the Lord's Supper?,https://www.crossway.org/articles/what-is-the-lords-supper/,broken,404,https://www.crossway.org/articles/what-is-the-lords-supper/,HEAD,
lords-supper,531,Why Is the Lord's Supper a Means of Grace?,https://learn.ligonier.org/articles/why-is-the-lords-supper-a-means-of-grace,live,200,https://learn.ligonier.org/articles/why-is-the-lords-supper-a-means-of-grace,HEAD,
lords-supper,539,Aspects of the Lord's Supper,https://tabletalkmagazine.com/article/2019/03/aspects-lords-supper/,live,200,https://tabletalkmagazine.com/article/2019/03/aspects-lords-supper/,HEAD,
lords-supper,547,Communing with Christ in the Supper,https://www.reformation21.org/blog/communing-with-christ-in-the-supper,live,200,https://reformation21.org/communing-with-christ-in-the-supper/,HEAD,
lords-supper,555,"The Body, the Blood, and the Ongoing Debate Around the Lord's Supper",https://www.christianitytoday.com/2025/05/communion-eucharist-evangelical-beliefs-knechtle/,live,200,https://www.christianitytoday.com/2025/05/communion-eucharist-evangelical-beliefs-knechtle/,HEAD,
lords-supper,563,10 Things You Should Know about the Lord's Supper,https://www.crossway.org/articles/10-things-you-should-know-about-the-lords-supper/,live,200,https://www.crossway.org/articles/10-things-you-should-know-about-the-lords-supper/,HEAD,
marriage-and-family,456,A Biblical View of Marriage (TGC),https://www.thegospelcoalition.org/essay/biblical-view-marriage/,live,200,https://www.thegospelcoalition.org/essay/biblical-view-marriage/,HEAD,
marriage-and-family,457,Husbands Who Love Like Christ (Desiring God),https://www.desiringgod.org/messages/husbands-who-love-like-christ-and-the-wives-who-submit-to-them,broken,403,https://www.desiringgod.org/messages/husbands-who-love-like-christ-and-the-wives-who-submit-to-them,GET,
marriage-and-family,467,Paul Really Taught Mutual Submission (Christianity Today),https://www.christianitytoday.com/2024/05/paul-taught-mutual-submission-ephesians-wayne-grudem/,live,200,https://www.christianitytoday.com/2024/05/paul-taught-mutual-submission-ephesians-wayne-grudem/,HEAD,
marriage-and-family,468,Marriage as Submission (Desiring God),https://www.desiringgod.org/articles/marriage-as-submission,broken,403,https://www.desiringgod.org/articles/marriage-as-submission,GET,
marriage-and-family,478,God’s Showcase of Covenant-Keeping Grace (Desiring God),https://www.desiringgod.org/messages/marriage-gods-showcase-of-covenant-keeping-grace,broken,403,https://www.desiringgod.org/messages/marriage-gods-showcase-of-covenant-keeping-grace,GET,
marriage-and-family,479,Tim &amp; Kathy Keller on Marriage (TGC),https://www.thegospelcoalition.org/article/tim-kathy-keller-marriage/,live,200,https://www.thegospelcoalition.org/article/tim-kathy-keller-marriage/,HEAD,
marriage-and-family,505,A Biblical View of Marriage,https://www.thegospelcoalition.org/essay/biblical-view-marriage/,live,200,https://www.thegospelcoalition.org/essay/biblical-view-marriage/,HEAD,
marriage-and-family,513,Marriage: God’s Showcase of Covenant-Keeping Grace,https://www.desiringgod.org/messages/marriage-gods-showcase-of-covenant-keeping-grace,broken,403,https://www.desiringgod.org/messages/marriage-gods-showcase-of-covenant-keeping-grace,GET,
marriage-and-family,521,"Tim and Kathy Keller on Dating, Marriage, Complementarianism, and Other Small Topics",https://www.thegospelcoalition.org/article/tim-kathy-keller-marriage/,live,200,https://www.thegospelcoalition.org/article/tim-kathy-keller-marriage/,HEAD,
marriage-and-family,529,Husbands Who Love Like Christ and the Wives Who Submit to Them,https://www.desiringgod.org/messages/husbands-who-love-like-christ-and-the-wives-who-submit-to-them,broken,403,https://www.desiringgod.org/messages/husbands-who-love-like-christ-and-the-wives-who-submit-to-them,GET,
marriage-and-family,537,"Yes, Paul Really Taught Mutual Submission",https://www.christianitytoday.com/2024/05/paul-taught-mutual-submission-ephesians-wayne-grudem/,live,200,https://www.christianitytoday.com/2024/05/paul-taught-mutual-submission-ephesians-wayne-grudem/,HEAD,
marriage-and-family,545,How Should Pastors Address Divorce and Remarriage?,https://erlc.com/resource-library/articles/transcript-how-should-pastors-address-divorce-and-remarriage/,broken,403,https://erlc.com/resource-library/articles/transcript-how-should-pastors-address-divorce-and-remarriage/,GET,
marriage-and-family,553,Value Singleness Without Devaluing Marriage,https://www.thegospelcoalition.org/article/value-singleness-devaluing-marriage/,live,200,https://www.thegospelcoalition.org/article/value-singleness-devaluing-marriage/,HEAD,
marriage-and-family,561,What Does the Bible Say About Marriage?,https://www.crossway.org/articles/what-does-the-bible-say-about-marriage/,live,200,https://www.crossway.org/articles/what-does-the-bible-say-about-marriage/,HEAD,
marriage-and-family,569,Marriage as Submission,https://www.desiringgod.org/articles/marriage-as-submission,broken,403,https://www.desiringgod.org/articles/marriage-as-submission,GET,
marriage-and-family,577,"When Love Wanes, the Marriage Covenant Remains",https://www.desiringgod.org/interviews/when-love-wanes-the-marriage-covenant-remains,broken,403,https://www.desiringgod.org/interviews/when-love-wanes-the-marriage-covenant-remains,GET,
membership,455,9Marks: What Is Church Membership?,https://www.9marks.org/article/what-is-church-membership/,unreachable,,,,timeout
membership,456,Gospel Coalition: Resources on Church Membership,https://www.thegospelcoalition.org/topics/church-membership/,live,200,https://www.thegospelcoalition.org/topics/church-membership/,HEAD,
membership,466,"Mere Orthodoxy: Christianity, Politics, and Culture",https://mereorthodoxy.com/,live,200,https://mereorthodoxy.com/,HEAD,
membership,467,Christianity Today: Church and Faith Articles,https://www.christianitytoday.com/,live,200,https://www.christianitytoday.com/,HEAD,
membership,477,Gospel Coalition: Theology and Church,https://www.thegospelcoalition.org/,live,200,https://www.thegospelcoalition.org/,HEAD,
membership,478,Crossway: Church and Ecclesiology Resources,https://www.crossway.org/,live,200,https://www.crossway.org/,HEAD,
membership,504,What Is Church Membership?,https://www.9marks.org/article/what-is-church-membership/,unreachable,,,,timeout
membership,512,Is Church Membership Biblical?,https://www.9marks.org/article/journalchurch-membership-biblical/,live,200,https://www.9marks.org/article/journalchurch-membership-biblical/,HEAD,
membership,520,The Meaning of Membership and Church Accountability,https://www.desiringgod.org/articles/the-meaning-of-membership-and-church-accountability,broken,403,https://www.desiringgod.org/articles/the-meaning-of-membership-and-church-accountability,GET,
membership,528,What Are the Responsibilities of Church Membership?,https://www.9marks.org/article/what-are-the-responsibilities-of-church-membership/,unreachable,,,,timeout
membership,536,Will Membership Make a Difference? The Vital Joys of Joining a Church,https://www.desiringgod.org/articles/will-membership-make-a-difference,broken,403,https://www.desiringgod.org/articles/will-membership-make-a-difference,GET,
membership,544,Is Church Membership Necessary?,https://learn.ligonier.org/qas/is-church-membership-necessary,live,200,https://learn.ligonier.org/qas/is-church-membership-necessary,HEAD,
membership,552,Two Prooftexts for Church Membership,https://www.9marks.org/article/two-prooftexts-for-church-membership/,unreachable,,,,timeout
membership,560,Church Membership Is an Office and a Job,https://www.9marks.org/article/church-membership-is-an-office-and-a-job/,live,200,https://www.9marks.org/article/church-membership-is-an-office-and-a-job/,HEAD,
membership,568,Church Membership: How the World Knows Who Represents Jesus,https://www.crossway.org/books/church-membership-case/,live,200,https://www.crossway.org/books/church-membership-case/,HEAD,
membership,576,Why Join a Church,https://www.desiringgod.org/articles/why-join-a-church,broken,403,https://www.desiringgod.org/articles/why-join-a-church,GET,
mental-health,456,Hope for the Depressed (Ed Welch),https://www.ccef.org/hope-depressed/,live,200,https://www.ccef.org/hope-depressed/,HEAD,
mental-health,457,Enduring in the Midst of Depression,https://www.ccef.org/enduring-in-the-midst-of-depression/,live,200,https://www.ccef.org/enduring-in-the-midst-of-depression/,HEAD,
mental-health,467,Counseling Those Who Are Depressed,https://www.ccef.org/jbc-article/counseling-those-who-are-depressed/,live,200,https://www.ccef.org/jbc-article/counseling-those-who-are-depressed/,HEAD,
mental-health,468,How to Care for Friends with Anxiety and Depression,https://www.thegospelcoalition.org/article/friends-anxiety-depression/,live,200,https://www.thegospelcoalition.org/article/friends-anxiety-depression/,HEAD,
mental-health,478,7 Ways to Implement a Mental Health Ministry Plan,https://erlc.com/resource/7-ways-to-implement-a-mental-health-ministry-plan-in-your-church/,broken,403,https://erlc.com/resource/7-ways-to-implement-a-mental-health-ministry-plan-in-your-church/,GET,
mental-health,479,5 Marks of a Mental Health-Informed Church,https://erlc.com/resource-library/articles/5-marks-of-a-mental-health-informed-church/,broken,403,https://erlc.com/resource-library/articles/5-marks-of-a-mental-health-informed-church/,GET,
mental-health,505,Hope for the Depressed,https://www.ccef.org/hope-depressed/,live,200,https://www.ccef.org/hope-depressed/,HEAD,
mental-health,513,Friends Are for the Darkness: How to Care for the Depressed,https://www.desiringgod.org/articles/friends-are-for-the-darkness,broken,403,https://www.desiringgod.org/articles/friends-are-for-the-darkness,GET,
mental-health,521,Scrambling for the Light: Christian Depression and the Use of Medication,https://www.desiringgod.org/articles/scrambling-for-the-light,broken,403,https://www.desiringgod.org/articles/scrambling-for-the-light,GET,
mental-health,529,The Anxious Church,https://www.christianitytoday.com/2024/05/anxious-church-mental-health-awareness-month-pastors/,live,200,https://www.christianitytoday.com/2024/05/anxious-church-mental-health-awareness-month-pastors/,HEAD,
mental-health,537,Counseling Those Who Are Depressed,https://www.ccef.org/jbc-article/counseling-those-who-are-depressed/,live,200,https://www.ccef.org/jbc-article/counseling-those-who-are-depressed/,HEAD,
mental-health,545,How to Care for Friends with Anxiety and Depression,https://www.thegospelcoalition.org/article/friends-anxiety-depression/,live,200,https://www.thegospelcoalition.org/article/friends-anxiety-depression/,HEAD,
mental-health,553,7 Ways to Implement a Mental Health Ministry Plan in Your Church,https://erlc.com/resource/7-ways-to-implement-a-mental-health-ministry-plan-in-your-church/,broken,403,https://erlc.com/resource/7-ways-to-implement-a-mental-health-ministry-plan-in-your-church/,GET,
mental-health,561,5 Marks of a Mental Health-Informed Church,https://erlc.com/resource-library/articles/5-marks-of-a-mental-health-informed-church/,broken,403,https://erlc.com/resource-library/articles/5-marks-of-a-mental-health-informed-church/,GET,
mental-health,569,The Heart of Depression,https://ligonier.org/learn/articles/heart-depression,live,200,https://learn.ligonier.org/articles/heart-depression,HEAD,
mental-health,577,"Anxiety: Sin, Disorder, or Both?",https://www.desiringgod.org/articles/anxiety-sin-disorder-or-both,broken,403,https://www.desiringgod.org/articles/anxiety-sin-disorder-or-both,GET,
missions-and-evangelism,456,What Is the Mission of the Church? (Desiring God),https://www.desiringgod.org/articles/what-is-the-mission-of-the-church,broken,403,https://www.desiringgod.org/articles/what-is-the-mission-of-the-church,GET,
missions-and-evangelism,457,What Is Mission? (The Gospel Coalition),https://www.thegospelcoalition.org/article/what-is-mission/,broken,404,https://www.thegospelcoalition.org/article/what-is-mission/,HEAD,
missions-and-evangelism,467,Integral Mission &amp; Social Action (The Gospel Coalition),https://www.thegospelcoalition.org/article/integral-mission-evangelism-social-action/,broken,404,https://www.thegospelcoalition.org/article/integral-mission-evangelism-social-action/,HEAD,
missions-and-evangelism,468,Holistic Mission (Lausanne Movement),https://lausanne.org/content/lop/lop-21,live,200,https://lausanne.org/occasional-paper/lop-21,HEAD,
missions-and-evangelism,478,Missio Dei (Mere Orthodoxy),https://mereorthodoxy.com/missio-dei-evangelical/,broken,404,https://mereorthodoxy.com/missio-dei-evangelical/,HEAD,
missions-and-evangelism,479,The Mission of God (Christianity Today),https://www.christianitytoday.com/ct/2015/july-web-only/mission-of-god.html,broken,404,https://www.christianitytoday.com/ct/2015/july-web-only/mission-of-god.html,HEAD,
missions-and-evangelism,505,The Mission of the Church,https://www.thegospelcoalition.org/essay/the-mission-of-the-church/,live,200,https://www.thegospelcoalition.org/essay/the-mission-of-the-church/,HEAD,
missions-and-evangelism,513,Don't Let Holistic Mission Eclipse Evangelism,https://www.thegospelcoalition.org/blogs/trevin-wax/holistic-mission-evangelism/,live,200,https://www.thegospelcoalition.org/blogs/trevin-wax/holistic-mission-evangelism/,HEAD,
missions-and-evangelism,521,The Great Commission: Fulfilled by Churches and for Churches,https://www.9marks.org/article/the-great-commission-fulfilled-by-churches-and-for-churches/,live,200,https://www.9marks.org/article/the-great-commission-fulfilled-by-churches-and-for-churches/,HEAD,
missions-and-evangelism,529,Four Practices of a Great Commission Church,https://www.9marks.org/article/4-practices-of-a-great-commission-church/,live,200,https://www.9marks.org/article/4-practices-of-a-great-commission-church/,HEAD,
missions-and-evangelism,537,"It's Not Our Job to ""Finish"" the Missionary Task",https://www.9marks.org/article/its-not-our-job-to-finish-the-missionary-task/,live,200,https://www.9marks.org/article/its-not-our-job-to-finish-the-missionary-task/,HEAD,
missions-and-evangelism,545,Not All Church Planting in Missions Is Created Equal,https://www.thegospelcoalition.org/article/missions-church-planting-equal/,live,200,https://www.thegospelcoalition.org/article/missions-church-planting-equal/,HEAD,
missions-and-evangelism,553,Three Practices of a Great Commission Church,https://www.imb.org/2018/05/31/three-practices-great-commission-church/,live,200,https://www.imb.org/2018/05/31/three-practices-great-commission-church/,HEAD,
missions-and-evangelism,561,Holistic Mission,https://lausanne.org/occasional-paper/holistic-mission-lop-33,live,200,https://lausanne.org/occasional-paper/holistic-mission-lop-33,HEAD,
missions-and-evangelism,569,The Great Commission: Fulfilled by Churches and for Churches,https://www.acts29.com/great-commission/,live,200,https://www.acts29.com/great-commission/,HEAD,
missions-and-evangelism,577,Missions Church Planting Task,https://www.imb.org/missions-church-planting/,live,200,https://www.imb.org/the-missionary-task/,HEAD,
pastoral-ministry,455,Article on this topic,https://www.thegospelcoalition.org/article/topic/,broken,404,https://www.thegospelcoalition.org/article/topic/,HEAD,
pastoral-ministry,456,Further reading,https://www.crossway.org/articles/topic/,broken,404,https://www.crossway.org/articles/topic/,HEAD,
pastoral-ministry,466,Article on this topic,https://www.desiringgod.org/articles/topic/,broken,403,https://www.desiringgod.org/articles/topic/,GET,
pastoral-ministry,467,Further reading,https://www.9marks.org/article/topic/,broken,444,https://www.9marks.org/article/topic/,HEAD,
pastoral-ministry,477,Article on this topic,https://christianitytoday.com/article/topic/,broken,404,https://www.christianitytoday.com/article/topic/,HEAD,
pastoral-ministry,478,Further reading,https://firstthings.com/article/topic/,broken,404,https://firstthings.com/article/topic/,HEAD,
pastoral-ministry,504,Understanding The Pastor's Role,https://www.thegospelcoalition.org/article/topic-overview/,broken,404,https://www.thegospelcoalition.org/article/topic-overview/,HEAD,
pastoral-ministry,512,Scripture on The Pastor's Role: A Biblical Overview,https://www.crossway.org/articles/topic-biblical/,broken,404,https://www.crossway.org/articles/topic-biblical/,HEAD,
pastoral-ministry,520,The Pastor's Role and the Gospel,https://www.desiringgod.org/articles/topic-gospel/,broken,403,https://www.desiringgod.org/articles/topic-gospel/,GET,
pastoral-ministry,528,Historical Perspectives on The Pastor's Role,https://www.9marks.org/article/topic-history/,broken,404,https://www.9marks.org/article/topic-history/,HEAD,
pastoral-ministry,536,Position One on The Pastor's Role,https://www.ligonier.org/learn/articles/topic-position-one/,broken,404,https://learn.ligonier.org/articles/topic-position-one,HEAD,
pastoral-ministry,544,Alternative Perspectives on The Pastor's Role,https://www.christianitytoday.com/article/topic-alternative/,broken,404,https://www.christianitytoday.com/article/topic-alternative/,HEAD,
pastoral-ministry,552,The Pastor's Role in the Church Today,https://www.albertmohler.com/2024/topic-church-today/,unreachable,,,,timeout
pastoral-ministry,560,Practicing The Pastor's Role: From Theology to Life,https://firstthings.com/article/topic-practice/,broken,404,https://firstthings.com/article/topic-practice/,HEAD,
politics-and-the-church,463,An Introduction to the Reformed Doctrine of the Two Kingdoms,https://mereorthodoxy.com/introduction-reformed-doctrine-two-kingdoms,live,200,https://mereorthodoxy.com/introduction-reformed-doctrine-two-kingdoms,HEAD,
